"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","text"
"869",1,1,1,1,1,0,1,0,2,2,0,"@zakiscorner Snake Johns: Leaks Zack's Plans;

Marvel: Fails in Executing Zack's ideas;

Zack Snyder: Comes, Makes a Masterpiece and Earns TWO Oscars at the same time, using the same stolen ideas his thieves failed to execute.

RATIO

#RESTORETHESNYDERVERSE https://t.co/TFkYwARdfF"
"870",0,2,0,0,2,1,0,3,3,2,-1,"I'm pretty vocal about the fact that I find the Oscars to be frivolous nonsense anyway, but to not at the very least nominate Michelle Yeoh for Best Actress for this would be the mother of all snubs. 

https://t.co/ekD6sJBIlF"
"871",2,0,1,1,0,0,2,2,2,3,1,"@SadhguruJV @DelanoDSouza <U+0001F534>Indian<U+0001F1EE><U+0001F1F3> mystic @SadhguruJV counts #WillSmith among his followers... what does the famous #guru<U+0001F9D8><U+200D><U+2642><U+FE0F> think about the infamous #Oscars<U+0001F3AC> slap, and #nonviolence in general?

FRANCE 24's @DelanoDSouza speaks with #Sadhguru in an exclusive #interview<U+2935><U+FE0F> https://t.co/KHYbqcvkdc"
"872",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"873",0,0,0,0,0,0,0,1,0,0,0,"Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk"
"874",1,0,1,0,0,1,0,0,1,0,-1,"@PeriwinkleVee Na lie o<U+0001F913>"
"875",0,1,0,0,1,0,1,2,0,1,1,"Beyoncé’s first award show performance in 5 years #Oscars https://t.co/u6rZ1tc65D"
"876",0,0,0,0,0,0,0,0,0,0,0,"Next year @rickygervais should host the Oscars and roast everyone! https://t.co/88YsQ1jPkD"
"877",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"878",0,0,0,0,0,0,0,1,0,1,1,"Here's what really happened after Will Smith slapped Chris Rock at the Oscars https://t.co/T2nSupWcWu"
"879",1,0,0,1,0,0,0,2,2,1,-1,"@ACTBrigitte Will Smith committed assault at the Oscars in front of 17 million people. Do NOT forget what he did."
"880",3,0,1,3,0,1,0,0,3,0,-3,"@fatgirl_LA @IndieWire RDJ didn't commit assault at the Oscars. If Hollywood doesn't take a stand against this type of violence then they are back to ignoring really horrible situations sort of like the way Weinsteins behavior was ignored."
"881",1,1,0,0,0,0,0,1,1,1,0,"@IndieWire I won't be watching any Will Smith movies on any venue. He should NOT be rewarded for his behavior at the Oscars. He's a grown man, if he has anger issues, he can afford therapy! There are other actors that are better! It's time to retire Will Smith."
"882",0,0,0,0,0,0,0,0,0,0,0,"Took less than a week…
#Oscars https://t.co/5bDznfucwj"
"883",0,0,0,1,0,0,0,0,1,0,-1,"I'm hearing rumors they already canceled next year's Oscars and gave best picture to the Naatu Naatu scene in RRR https://t.co/jKCfNzrcvP"
"884",0,0,0,0,0,0,0,0,0,0,0,"Hilary Swank has the same number of Oscars as Jennifer Jones and Geraldine Page together https://t.co/9594jmPW4R"
"885",1,0,0,0,0,0,1,1,1,0,-1,"Will Smith's brand DAMAGED forever! More people WALKING AWAY from Smith family over Oscars slap!

By Yellow Flash

https://t.co/1oZaspD7l3"
"886",1,0,1,1,0,1,0,1,2,0,-2,"Lawyer Reacts | Ghislaine Maxwell New Trial Denied, Will Smith Oscars Fa... https://t.co/uXT2IfTIQn via @YouTube"
"887",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"888",0,2,0,0,0,0,0,0,0,2,2,"And the #LCDBerlin prize goes to @museudoamanha! For the third time <U+0001F60D>

The “Oscars of Museums”, in the Best Digital Experience category, awarded the Museum for creating new projects to debate the origins and consequences of covid-19 and helping the public to project new futures. https://t.co/iXypBrJLgD"
"889",0,0,0,0,0,0,0,0,0,0,0,"Hilary Swank has the same number of Oscars as Jennifer Jones and Geraldine Page together https://t.co/9594jmPW4R"
"890",1,0,1,1,0,1,0,2,1,2,1,"@ye_divvy @TheBluestStar @guardian But they haven’t done their evil deeds live on TV on set at the Oscars with billions watching…"
"891",0,0,1,0,0,0,0,1,1,1,0,"I've been defending #JadaPinkettSmith and while I still believe she shouldn't be blamed for what Will did at the Oscars, it doesn't take away from the fact that she is toxic and #WillSmith needs to get away from her. https://t.co/yCBdmXF5zv"
"892",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"893",0,1,0,1,1,0,0,0,2,1,-1,"I wanna thank my mum who brought me to this world, and the amazing friends here on the platform..

Oh wait this is not the Oscars..

ITS WAY BETTER <U+0001F62D><U+0001F62D>

See you soon baby @MSuppasit 

#MewSuppasit #<U+0E21><U+0E34><U+0E27><U+0E28><U+0E38><U+0E20><U+0E28><U+0E34><U+0E29><U+0E0F><U+0E4C> #Before430 https://t.co/JkHJ5Qqtyp"
"894",0,0,0,0,0,0,0,0,0,0,0,"My latest newsletter! #makingadifference #women #ukraine #oscars
https://t.co/Revq0vAywz via @madmimi"
"895",1,1,0,1,0,0,1,1,1,1,0,"I like how no one (no one that I know at least) watched the oscars but hundreds of millions of people want to watch Will Smith slap Chris Rock, I mean, why wouldn't you?
And yes if you were wondering even I've seen it wayyyy to many times for my mental wellbeing but I have, so.."
"896",0,1,1,0,1,0,1,0,2,3,1,"fancam debut bts 18+ ifb comeback kpop follow trick nct nsfw porn onlyfans oomf stop #GRAMMYs lol nudes gain mutuals rt list like ffs gc au views promo sugar bg daddy leaked red velvet #gainszn #followtrick mommy retweet #Oscars fc gay #BBB22
https://t.co/RFlEPEY9Gj"
"897",0,1,1,0,1,0,1,0,2,3,1,"fancam debut bts 18+ ifb comeback kpop follow trick nct nsfw porn onlyfans oomf stop #GRAMMYs lol nudes gain mutuals rt list like ffs gc au views promo sugar bg daddy leaked red velvet #gainszn #followtrick mommy retweet #Oscars fc gay #BBB22
https://t.co/zDDmpELhwR"
"898",1,1,1,2,1,3,1,2,3,2,-1,"@Michael25782778 @mindi_1111 These people should have their oscars revoked too if they take Will’s but you cannot condone violence too. Its a shame and very sad, i really really like Will Smith. I hope he can get things sorted in his life. He seems lost <U+0001F61E>"
"899",0,1,0,1,0,0,0,1,1,1,0,"@Raddsurfer People were outraged at what he did at the Oscars but now it is coming to light that the real villain in this story is Jada."
"900",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"901",0,0,0,0,0,0,0,0,0,0,0,"@OCATCooc The Oscar specials aren't actually about the Oscars"
"902",0,0,0,0,2,0,0,0,0,3,3,"Ruth Negga talking about her Oscars experience in 2017 is such a gem. Love her. https://t.co/vAArdSpiwz"
"903",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"904",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"905",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"906",0,0,0,0,0,0,0,0,0,0,0,"Watching #AmbulanceMovie for the plot… aka Jake Gyllenhaal and Yahya Abdul-Mateen II <U+0001F691> https://t.co/dkKCfYRtZY"
"907",0,1,0,0,1,0,0,1,0,1,1,"Since the movie has zero #Oscars prospects, just enjoy Jake’s eyelashes and Yahya’s arms! And follow us on TikTok! https://t.co/A7f6skt1TJ"
"908",0,0,0,2,0,0,0,0,0,1,1,"@oscars_central @OscarWildPod @MMandOscar @InSessionFilm @FeelinFilm @amxndareviews @LeoRydelGG @academy_queens @FilmPosers @Tberry57 @rickyvalero_ So Driver and Sandler in a tie for 2019? No Jungle Fever for SLJ for which he should’ve won? No Bob Hoskins for Roger Rabbit for which he should’ve won?"
"909",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"910",0,3,0,1,2,0,2,4,0,6,6,"Every year, I watch the #Oscars and #Grammys and wish there were an award show for the most talented, creative people I know: Teachers. Let's give a trophy to the physics teacher who inspires a girl to enter #STEM. Let's celebrate the pre-k teacher who helps a kid learn to read."
"911",1,0,1,1,0,1,0,0,1,2,1,"see stuff like this, is while I don't condone what happened at the oscars, i understand it. Jada is very much being an abusive bitch and using him for her benefit. https://t.co/Nx2fLc54gq"
"912",0,1,0,0,0,0,0,1,2,1,-1,"Ricky Gervais Calls Chris Rock’s Oscars Joke “Tame,” Reveals Line He Would Have Used Instead https://t.co/O1v6EY3KGy via @Yahoo"
"913",1,0,0,0,0,0,1,1,1,1,0,"Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf"
"914",0,0,0,0,0,0,0,1,3,2,-1,"Over the past decade-plus, being a Hollywood publicist has become a lot more complicated. 

While it was once primarily about shaping and promoting your client and their image, the job now requires instant crisis management. https://t.co/lhS2rzteUj"
"915",2,0,0,1,0,0,1,1,3,0,-3,"Video of Will Smith's frustration with wife Jada Pinkett Smith resurfaces after Oscars slap scandal https://t.co/Y5jmTyxSvi"
"916",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"917",0,2,1,0,3,2,2,2,1,5,4,"The #BeautyAndTheBeast best picture nomination left ""some worried an animated movie might win every year, a sentiment that, in part, led to the creation of the best animated feature award... for some, to keep them from winning the 'real' prize."" https://t.co/KFJJctJHgf https://t.co/8BtxNRspZM"
"918",0,0,0,0,1,0,0,1,0,1,1,"@asiangrrlMN laughing right now just imagining a quick Oscars where a bored host &amp; assistants just call out names and hand out statues, all quickly, all consecutively, like they're calling roll and handing out school pencils or whatever"
"919",0,0,0,0,0,0,0,0,0,0,0,"<U+0001F4AC> | ""There are a lot of people who would do it beautifully. Amy Poehler and Tina Fey should host everything."" - Andrew Garfield on who he thinks should host the #Oscars"
"920",1,2,0,1,0,0,1,1,2,2,0,"The timing of this season couldn’t have been more challenging. 
A March start when many have spring break planned. 
The Grammys. The Oscars. March Madness! To still pull in viewers really illustrates how dedicated the #Hearties are to When Calls the Heart! #allinforseason10 https://t.co/4XBeVH8mZn"
"921",1,1,0,0,0,0,0,0,1,0,-1,"Our World Our Time Ep mini 45 The Oscars Altercation https://t.co/tZFHrvrN01"
"922",1,0,0,0,0,0,1,1,1,0,-1,"@TDJakesOfficial Interviews DENZEL About the Will Smith Slap at Oscars https://t.co/t7SJHKjrU1"
"923",0,1,0,1,1,0,0,1,0,1,1,"@ChrisRGun God, seeing this puts the Oscars thing into a new perspective. We gotta get this man outta there."
"924",1,1,0,0,0,0,2,1,2,4,2,"OPINION: Will Smith slapping Chris Rock at the 2022 Oscars is all that seems to occupy the public’s interest. While controversial and surprising, the incident is being dramatized to the point of futility. https://t.co/ZXcIJdebK8"
"925",0,0,1,1,0,0,0,1,0,1,1,"@SpongeBob If Spider-Man loses, we’re blaming the kids

Oscars rigged this, so don’t rigged this on a movie nobody likes (Cinderella) https://t.co/AlVjRDLhwX"
"926",0,0,1,0,1,0,0,2,1,3,2,"Phil Lord and Chris Miller recall execs telling them that “if we played our cards right, we would one day 'graduate to live-action'” and that a “certain animated movie we made was so enjoyable that it reminded them of ‘a real movie.’”

(Source: https://t.co/ZgQYJAtOgs) https://t.co/80g8pKTa0r"
"927",1,1,0,0,1,1,2,1,4,2,-2,"@latimes To refuse to leave after his slap, shows no respect for the Oscars. It put a damper on the others that won! Just not right, for no action!"
"928",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"929",0,0,0,0,0,0,0,0,0,0,0,"now what was kevin jonas doing at the oscars??? https://t.co/X1mFSx70Pz"
"930",0,0,0,0,0,0,0,1,0,0,0,"Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk"
"931",0,0,0,0,0,0,0,0,0,0,0,"RT if you think @rickygervais should host the Oscars in 2023. https://t.co/uePrORYmjr"
"932",0,0,0,0,0,0,0,0,0,0,0,"This. @joshrottenberg @GlennWhipp @sonaiyak @AmyKinLA @thewendylee @IndieFocus @jenyamato @latimes 
https://t.co/JuTAwYGIVS"
"933",0,3,0,1,2,0,2,4,0,6,6,"Every year, I watch the #Oscars and #Grammys and wish there were an award show for the most talented, creative people I know: Teachers. Let's give a trophy to the physics teacher who inspires a girl to enter #STEM. Let's celebrate the pre-k teacher who helps a kid learn to read."
"934",0,1,0,0,1,0,1,1,0,1,1,"@maddoxrules I mean, we’d have to take the Oscars seriously in order to NOT award one…"
"935",0,0,0,1,0,1,0,0,1,0,-1,"@TheNBACentral These awards are getting worse than the Oscars."
"936",2,0,0,1,0,0,1,1,3,1,-2,"""Mr. Smith Rocks the Academy"" https://t.co/mZDLcAlJjk
Video of Will Smith's frustration with wife Jada Pinkett Smith resurfaces after Oscars slap scandal https://t.co/FVMGVLIyzV #FoxNews"
"937",0,0,0,0,0,0,0,0,0,0,0,"This. @joshrottenberg @GlennWhipp @sonaiyak @AmyKinLA @thewendylee @IndieFocus @jenyamato @latimes 
https://t.co/JuTAwYGIVS"
"938",0,1,0,1,1,0,1,0,2,1,-1,"@UdaySRana You mean the film that was nominated for Oscars and was the third-highest grossing Indian film of 2001, selling an estimated 20 million tickets globally? Hidden...sure"
"939",0,0,0,0,0,0,0,0,0,1,1,"@toryboypierce Maybe they should take both of their oscars away.

What Oscar did Weinstein get anyway or was it as part of being the producer(s) for Best Pictures?

@TheAcademy"
"940",0,2,1,0,3,2,2,2,1,5,4,"The #BeautyAndTheBeast best picture nomination left ""some worried an animated movie might win every year, a sentiment that, in part, led to the creation of the best animated feature award... for some, to keep them from winning the 'real' prize."" https://t.co/KFJJctJHgf https://t.co/8BtxNRspZM"
"941",0,0,1,0,0,2,0,2,1,2,1,"Maybe if the IPCC report had slapped someone at the Oscars more people would be interested in the fact our civilization is in free fall &amp; our planet will soon be unlivable."
"942",0,0,1,0,1,0,0,2,1,3,2,"Phil Lord and Chris Miller recall execs telling them that “if we played our cards right, we would one day 'graduate to live-action'” and that a “certain animated movie we made was so enjoyable that it reminded them of ‘a real movie.’”

(Source: https://t.co/ZgQYJAtOgs) https://t.co/80g8pKTa0r"
"943",0,0,0,0,0,0,0,0,0,1,1,"Wonder about Audio Description? Hear more about this area of #voiceover work on Vox Talk! @hmerriweather joins me to chat about audio description for the Oscars Red Carpet at the @AcademyAwardsHD and his work with @AudioEyesAD
https://t.co/d91u9vOFSM #voxtalk #actorslife 
@voices"
"944",2,0,1,1,0,0,2,2,2,3,1,"@SadhguruJV @DelanoDSouza <U+0001F534>Indian<U+0001F1EE><U+0001F1F3> mystic @SadhguruJV counts #WillSmith among his followers... what does the famous #guru<U+0001F9D8><U+200D><U+2642><U+FE0F> think about the infamous #Oscars<U+0001F3AC> slap, and #nonviolence in general?

FRANCE 24's @DelanoDSouza speaks with #Sadhguru in an exclusive #interview<U+2935><U+FE0F> https://t.co/KHYbqcvkdc"
"945",0,0,0,0,0,0,0,0,1,1,0,"Amy Schumer Denies She Stole Oscars Joke About Leonardo DiCaprio ... While Chris Rock should say Will should've smacked Dave Chappelle!"
"946",0,0,0,0,0,0,0,1,1,1,0,"Amy Schumer Denies She Stole Oscars Joke About Leonardo DiCaprio ... if that's even her real name."
"947",0,0,0,0,0,0,0,0,0,0,0,"Martin Scorsese posted this image the morning after THE IRISHMAN won no Oscars. https://t.co/jnQHHSkccC"
